Storage Location,Storage Type,Storage Bin,Material,Material Description,Available stock,Storage Unit,Volume,Volume unit,Weight,Weight unit,Plant,Stock Category,Pick quantity,Storage Unit Type,Quant,Duration,GR Date
0001,ST1,N37-03-B,ST12001FRT,TRIV FROST W/AD&RC,12,7015370032,63.960,FT3,179.400,KG,3510,,0,PAL,1000993421,245,2/6/2020
0001,ST1,N37-04-A,ST10501HAP,MIXX BLEU W/RING ADAPTER,12,7014450024,69.924,FT3,215.280,KG,3510,,0,PAL,1001153921,100,11/7/2019
0001,ST1,N37-04-B,ST13412TIM,MIXX NEXT TIMBER W/RING ADAPTER,12,7018890013,61.872,FT3,226.560,KG,3510,,0,PAL,1001180340,77,7/22/2020
0001,ST1,N38-03-A,CS05103CVR,RAVA CAVIAR,9,7019900035,63.882,FT3,146.520,KG,3510,,0,PAL,1001274828,13,9/25/2020
0001,ST1,N38-03-B,ST10501HAP,MIXX BLEU W/RING ADAPTER,12,7014770013,69.924,FT3,215.280,KG,3510,,0,PAL,1001153912,100,11/7/2019
0001,ST1,N38-04-A,CF03501BIR,PIPA BIRCH W/BASE,12,7019540001,72.468,FT3,170.400,KG,3510,,0,PAL,1001241628,43,8/26/2020
0001,ST1,N38-04-B,CS05103LAK,RAVA LAKE,9,7019880036,63.882,FT3,146.520,KG,3510,,0,PAL,1001277781,10,9/25/2020
0001,ST1,N39-03-A,ST10501HAP,MIXX BLEU W/RING ADAPTER,12,7014770018,69.924,FT3,215.280,KG,3510,,0,PAL,1001153911,100,11/7/2019
0001,ST1,N39-03-B,CS09300GRN,EXEC GRANITE W/SLIP COVER&2ND INSERT,9,7017090031,69.282,FT3,152.550,KG,3510,,0,PAL,1001089470,147,5/14/2020
0001,ST1,N39-04-A,ST13404BKA,MIXX NEXT BKA W/RING ADAPTER,12,7018050026,0.852,FT3,221.760,KG,3510,,0,PAL,1001136445,113,6/17/2020
0001,ST1,N39-04-B,CS09300GRN,EXEC GRANITE W/SLIP COVER&2ND INSERT,9,7017090030,69.282,FT3,152.550,KG,3510,,0,PAL,1001089469,147,5/14/2020
0001,ST1,N40-03-A,CS09300LAK,EXEC LAKE W/SLIP COVER&2ND INSERT,9,7019370021,69.282,FT3,152.550,KG,3510,,0,PAL,1001209843,56,8/13/2020
0001,ST1,N40-03-B,Z1STC-40-026-BAS,BASKET SOFTGOOD,28,7008320014,22.176,FT3,28,KG,3510,,0,PAL,1001153853,100,8/16/2018
0001,ST1,N40-03-B,Z1STC-40-026-CP,"MIXX CANOPY, FRAME & VISOR JETT",15,7008320014,15,FT3,15,KG,3510,,0,PAL,1001153854,100,8/28/2018
0001,ST1,N40-03-B,Z1STC-40-026-HC,CROTCH PAD & SHOULDER PAD,30,7008320014,0.870,FT3,30,KG,3510,,0,PAL,1001153861,100,8/16/2018
0001,ST1,N40-03-B,Z1STC-40-026-SEA,MIXX JETT SEAT PAD,3,7008320014,0.897,HL,3,KG,3510,,0,PAL,1001153857,100,8/16/2018
0001,ST1,N40-03-B,Z1STC-40-ABR,MIXX LEATHER ARMBAR,8,7008320014,42.472,CD3,8,KG,3510,,0,PAL,1001153855,100,6/14/2016
0001,ST1,N40-03-B,Z1STC-40-BL,Mixx Jet Brake Assembly,17,7008320014,15.895,FT3,17,KG,3510,,0,PAL,1001153858,100,7/21/2018
0001,ST1,N40-03-B,Z1STC-40-CCCOVER,BOOT,5,7008320014,176.575,FT3,5,KG,3510,,0,PAL,1001153860,100,8/26/2016
0001,ST1,N40-03-B,Z1STC-40-FWA,MIXX FRONT WHEEL ASSEMBLY,31,7008320014,9.486,FT3,31,KG,3510,,0,PAL,1001153859,100,11/7/2016
0001,ST1,N40-03-B,Z1STC-40-HANDLE,MIXX LEATHER HANDLE,11,7008320014,4.125,FT3,11,KG,3510,,0,PAL,1001153856,100,9/29/2016
0001,ST1,N40-04-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019210010,67.380,FT3,166.080,KG,3510,,0,PAL,1001197534,63,8/6/2020
,ST1,N40-04-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,N41-03-A,CS09300GRN,EXEC GRANITE W/SLIP COVER&2ND INSERT,9,7017090035,69.282,FT3,152.550,KG,3510,,0,PAL,1001089476,147,5/14/2020
0001,ST1,N41-03-B,Z1ST-40-001-ABRC,MIXX CAVIAR ARMBAR COVER,15,7003780004,1.395,FT3,15,KG,3510,,0,PAL,1001153992,100,4/2/2016
0001,ST1,N41-03-B,Z1ST-40-010-ABRC,MIXX SLATE ARMBAR COVER,2,7003780004,0.186,FT3,2,KG,3510,,0,PAL,1001153993,100,4/2/2016
0001,ST1,N41-03-B,Z1ST-40-011-ABRC,MIXX MYKONOS ARMBAR COVER,10,7003780004,0.930,FT3,10,KG,3510,,0,PAL,1001153991,100,4/2/2016
0001,ST1,N41-03-B,Z1ST-40-011-SEA,MIXX MYKONOS SEAT PAD,1,7003780004,2.111,FT3,1,KG,3510,,0,PAL,1001153995,100,8/3/2016
0001,ST1,N41-03-B,Z1ST-40-012-ABRC,MIXX BASIL ARMBAR COVER,11,7003780004,1.023,FT3,11,KG,3510,,0,PAL,1001153994,100,4/2/2016
0001,ST1,N41-03-B,Z1ST-40-012-HC,MIXX BASIL CROTCH PAD & SHOULDER PAD,5,7003780004,0.145,FT3,5,KG,3510,,0,PAL,1001153988,100,4/2/2016
0001,ST1,N41-03-B,Z1ST-40-ABR,MIXX ARMBAR ASSEMBLY,2,7003780004,0.876,FT3,2,KG,3510,,0,PAL,1001153987,100,5/24/2017
0001,ST1,N41-03-B,Z1ST-40-BAS,MIXX BASKET,2,7003780004,1.584,FT3,2,KG,3510,,0,PAL,1001153989,100,8/9/2016
0001,ST1,N41-03-B,Z1ST-40-BL,MIXX BRAKE ASSEMBLY,15,7003780004,4.485,FT3,15,KG,3510,,0,PAL,1001153986,100,6/2/2017
0001,ST1,N41-03-B,Z1ST-40-CPHG,MIXX CANOPY HARDGOODS,20,7003780004,10.560,FT3,0,KG,3510,,0,PAL,1001153990,100,8/1/2016
0001,ST1,N41-03-B,Z1ST-40-FWA,MIXX FRONT WHEEL ASSEMBLY,38,7003780004,11.628,FT3,38,KG,3510,,0,PAL,1001153996,100,8/15/2017
0001,ST1,N41-04-A,ST12001FRT,TRIV FROST W/AD&RC,12,7015700026,63.960,FT3,179.400,KG,3510,,0,PAL,1001017149,223,2/28/2020
0001,ST1,N41-04-B,Z1ST-41-003BAS,MIXX2 BASKET BERRY,16,7003730010,3.584,FT3,16,KG,3510,,0,PAL,1001153849,100,8/10/2017
0001,ST1,N41-04-B,Z1ST-41-003SEAT,MIXX2 SEAT FRAME BERRY,10,7003730010,23.810,FT3,10,KG,3510,,0,PAL,1001153848,100,8/15/2017
0001,ST1,N41-04-B,Z1ST41-003-HC,MIXX2 COVERS BERRY,19,7003730010,1.767,FT3,19,KG,3510,,0,PAL,1001153850,100,8/10/2017
0001,ST1,N42-03-A,CS09300GRN,EXEC GRANITE W/SLIP COVER&2ND INSERT,9,7017150008,69.282,FT3,152.550,KG,3510,,0,PAL,1001090146,147,5/14/2020
0001,ST1,N42-03-B,CS09300GRN,EXEC GRANITE W/SLIP COVER&2ND INSERT,9,7017150003,69.282,FT3,152.550,KG,3510,,0,PAL,1001090145,147,5/14/2020
0001,ST1,N42-04-A,Z1ST-41-002BAS,MIXX2 BASKET INDIGO,19,7003730012,15.048,FT3,19,KG,3510,,0,PAL,1001153844,100,8/10/2017
0001,ST1,N42-04-A,Z1ST-41-002SEAT,MIXX2 SEAT FRAME INDIGO,11,7003730012,26.191,FT3,11,KG,3510,,0,PAL,1001153846,100,8/15/2017
0001,ST1,N42-04-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019510014,67.380,FT3,166.080,KG,3510,,0,PAL,1001227224,49,8/20/2020
0001,ST1,N43-03-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019510007,67.380,FT3,166.080,KG,3510,,0,PAL,1001227200,49,8/20/2020
0001,ST1,N43-03-B,CS05103CVR,RAVA CAVIAR,9,7019900010,63.882,FT3,146.520,KG,3510,,0,PAL,1001274567,13,9/25/2020
0001,ST1,N43-04-A,CS09300GRN,EXEC GRANITE W/SLIP COVER&2ND INSERT,9,7017090026,69.282,FT3,152.550,KG,3510,,0,PAL,1001089491,147,5/14/2020
0001,ST1,N43-04-B,ST12001FRT,TRIV FROST W/AD&RC,12,7015120034,63.960,FT3,179.400,KG,3510,,0,PAL,1000972098,265,1/17/2020
0001,ST1,N44-03-A,CF08508600CVR,PIPA LITE R CAVIAR W/BASE,12,7016820019,72.468,FT3,172.800,KG,3510,,0,PAL,1001102613,135,5/7/2020
0001,ST1,N44-03-B,ST12001FRT,TRIV FROST W/AD&RC,12,7015700027,63.960,FT3,179.400,KG,3510,,0,PAL,1001017152,223,2/28/2020
0001,ST1,N44-04-A,ST12001FRT,TRIV FROST W/AD&RC,12,7015700032,63.960,FT3,179.400,KG,3510,,0,PAL,1001017173,223,2/28/2020
0001,ST1,N44-04-B,Z1TS10500HCV-SEA,MIXX TS VERONA SEAT FR & SOFT GOOD,10,7008160008,353.150,FT3,10,KG,3510,,0,PAL,1000941327,297,8/23/2018
0001,ST1,N45-03-A,Z1ST13410CVR-CP,MIXX NEXT CANOPY&BOW ASSEMBLY CAVIAR,10,7019840036,353.150,FT3,0,KG,3510,,0,PAL,1001280963,8,9/22/2020
0001,ST1,N45-03-A,Z1ST13410CVR-HC,MIXX NEXT HARNESS COVERS 3PCS CAVIAR,10,7019840036,353.150,FT3,0,KG,3510,,0,PAL,1001280964,8,9/22/2020
0001,ST1,N45-03-A,Z1ST13410CVR-SEAT,MIXX NEXT SEAT FR & SOFT GOOD CAVIAR,14,7019840036,494.410,FT3,0,KG,3510,,0,PAL,1001280965,8,9/22/2020
0001,ST1,N45-03-A,Z1ST13410CVR-WS,MIXX NEXT SEAT INSERT CAVIAR,15,7019840036,529.725,FT3,0,KG,3510,,0,PAL,1001280962,8,9/22/2020
0001,ST1,N45-03-B,Z1ST13410-FR,MIXX NEXT FRAME,18,7019840031,635.670,FT3,0,KG,3510,,0,PAL,1001280957,8,9/22/2020
0001,ST1,N45-04-A,CS05103LAK,RAVA LAKE,9,7019880038,63.882,FT3,146.520,KG,3510,,0,PAL,1001277782,10,9/25/2020
0001,ST1,N45-04-B,Z1ST13411GRN-CP,MIXX NEXT CANOPY&BOW ASSEMBLY GRANITE,10,7019840035,353.150,FT3,0,KG,3510,,0,PAL,1001280959,8,9/22/2020
0001,ST1,N45-04-B,Z1ST13411GRN-HC,MIXX NEXT HARNESS COVERS 3PCS GRANITE,10,7019840035,353.150,FT3,0,KG,3510,,0,PAL,1001280960,8,9/22/2020
0001,ST1,N45-04-B,Z1ST13411GRN-SEAT,MIXX NEXT SEAT FR & SOFT GOOD GRANITE,15,7019840035,529.725,FT3,0,KG,3510,,0,PAL,1001280961,8,9/22/2020
0001,ST1,N45-04-B,Z1ST13411GRN-WS,MIXX NEXT SEAT INSERT GRANITE,15,7019840035,529.725,FT3,0,KG,3510,,0,PAL,1001280958,8,9/22/2020
0001,ST1,N46-03-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019210019,67.380,FT3,166.080,KG,3510,,0,PAL,1001197531,63,8/6/2020
0001,ST1,N46-03-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019510013,67.380,FT3,166.080,KG,3510,,0,PAL,1001227231,49,8/20/2020
0001,ST1,N46-04-A,CF08500GRN,PIPA LITE GRANITE W/BASE&2ND INSERT,12,7018800024,72.468,FT3,161.400,KG,3510,,0,PAL,1001172564,83,7/17/2020
0001,ST1,N46-04-B,CS09300CVR,EXEC CAVIAR W/SLIP COVER&2ND INSERT,9,7018710011,69.282,FT3,152.550,KG,3510,,0,PAL,1001177334,79,5/7/2020
0001,ST1,N47-03-A,CF03501GRN,PIPA GRANITE W/BASE,12,7019680032,72.468,FT3,170.400,KG,3510,,0,PAL,1001259050,29,9/9/2020
0001,ST1,N47-03-B,CS05103CVR,RAVA CAVIAR,9,7019900006,63.882,FT3,146.520,KG,3510,,0,PAL,1001274631,13,9/25/2020
0001,ST1,N47-04-A,CF03501GRN,PIPA GRANITE W/BASE,12,7019680024,72.468,FT3,170.400,KG,3510,,0,PAL,1001259047,29,9/9/2020
0001,ST1,N47-04-B,CS05103ROS,RAVA ROSE,9,7019870016,63.882,FT3,146.520,KG,3510,,0,PAL,1001273815,14,9/24/2020
0001,ST1,N48-03-A,CF03501GRN,PIPA GRANITE W/BASE,10,7019590036,60.390,FT3,142,KG,3510,,0,PAL,1001242915,42,8/27/2020
0001,ST1,N48-03-B,HC-10-004,ZAAZ PEWTER,12,7019450013,69.276,FT3,183.720,KG,3510,,0,PAL,1001275996,13,8/20/2020
0001,ST1,N48-04-A,Z1ST13410-FR,MIXX NEXT FRAME,7,7019840033,247.205,FT3,0,KG,3510,,0,PAL,1001280966,8,9/22/2020
0001,ST1,N48-04-A,Z1ST13410-FWA,MIXX NEXT FRONT WHEEL SET,15,7019840033,529.725,FT3,0,KG,3510,,0,PAL,1001280967,8,9/22/2020
0001,ST1,N48-04-B,CF03501GRN,PIPA GRANITE W/BASE,12,7019680004,72.468,FT3,170.400,KG,3510,,0,PAL,1001259040,29,9/9/2020
0001,ST1,N49-03-A,CS05103CVR,RAVA CAVIAR,9,7019920037,63.882,FT3,146.520,KG,3510,,0,PAL,1001274601,13,9/25/2020
0001,ST1,N49-03-B,CS05103CVR,RAVA CAVIAR,9,7019900003,63.882,FT3,146.520,KG,3510,,0,PAL,1001274635,13,9/25/2020
0001,ST1,N49-04-A,HC-10-004,ZAAZ PEWTER,12,7019450014,69.276,FT3,183.720,KG,3510,,0,PAL,1001230335,48,8/20/2020
0001,ST1,N49-04-B,CS05103GRN,RAVA GRANITE,9,7019960018,63.882,FT3,146.520,KG,3510,,0,PAL,1001282800,6,10/2/2020
0001,ST1,N50-03-A,CS05103CVR,RAVA CAVIAR,9,7019900004,63.882,FT3,146.520,KG,3510,,0,PAL,1001274633,13,9/25/2020
0001,ST1,N50-03-B,HC-10-004,ZAAZ PEWTER,12,7019450011,69.276,FT3,183.720,KG,3510,,0,PAL,1001230346,48,8/20/2020
0001,ST1,N50-04-A,CF03501GRN,PIPA GRANITE W/BASE,12,7019590012,72.468,FT3,170.400,KG,3510,,0,PAL,1001242910,42,8/27/2020
0001,ST1,N50-04-B,CF03501GRN,PIPA GRANITE W/BASE,12,7019590029,72.468,FT3,170.400,KG,3510,,0,PAL,1001242912,42,8/27/2020
0001,ST1,N51-03-A,CF03501GRN,PIPA GRANITE W/BASE,12,7019590008,72.468,FT3,170.400,KG,3510,,0,PAL,1001242909,42,8/27/2020
0001,ST1,N51-03-B,CF03501GRN,PIPA GRANITE W/BASE,12,7019590014,72.468,FT3,170.400,KG,3510,,0,PAL,1001242906,42,8/27/2020
0001,ST1,N51-04-A,CF03501GRN,PIPA GRANITE W/BASE,12,7019590011,72.468,FT3,170.400,KG,3510,,0,PAL,1001242911,42,8/27/2020
0001,ST1,N51-04-B,CF03501GRN,PIPA GRANITE W/BASE,12,7019590015,72.468,FT3,170.400,KG,3510,,0,PAL,1001242907,42,8/27/2020
0001,ST1,O01-02-A,ST10502OXF,MIXX 2019 OXFORD W/ RING ADAPTER,12,7018280018,69.912,FT3,217.800,KG,3510,,0,PAL,1001142146,111,6/19/2020
0001,ST1,O01-02-B,ST13411GRN,MIXX NEXT GRANITE W/RING ADAPTER,12,7018960010,61.872,FT3,225.360,KG,3510,,0,PAL,1001182144,76,7/24/2020
,ST1,O01-03-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,O01-03-B,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,12,7019410026,66.504,FT3,161.400,KG,3510,,0,PAL,1001222255,50,8/19/2020
0001,ST1,O01-04-A,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018620005,72.468,FT3,181.200,KG,3510,,0,PAL,1001188162,70,7/8/2020
0001,ST1,O01-04-B,CF03503ELL,PIPA ELLIS W/BASE&FT&RC,12,7018290009,73.884,FT3,177.600,KG,3510,,0,PAL,1001142937,111,6/19/2020
0001,ST1,O02-02-A,ST10502OXF,MIXX 2019 OXFORD W/ RING ADAPTER,12,7018280009,69.912,FT3,217.800,KG,3510,,0,PAL,1001142120,111,6/19/2020
0001,ST1,O02-02-B,ST13411GRN,MIXX NEXT GRANITE W/RING ADAPTER,12,7018960031,61.872,FT3,225.360,KG,3510,,0,PAL,1001182132,76,7/24/2020
,ST1,O02-03-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,O02-03-B,CF03503ELL,PIPA ELLIS W/BASE&FT&RC,12,7018290018,73.884,FT3,177.600,KG,3510,,0,PAL,1001142930,111,6/19/2020
0001,ST1,O02-04-A,CF03503ELL,PIPA ELLIS W/BASE&FT&RC,12,7018290011,73.884,FT3,177.600,KG,3510,,0,PAL,1001142931,111,6/19/2020
0001,ST1,O02-04-B,CF03503ELL,PIPA ELLIS W/BASE&FT&RC,12,7018290010,73.884,FT3,177.600,KG,3510,,0,PAL,1001142932,111,6/19/2020
0001,ST1,O03-02-A,ST10502OXF,MIXX 2019 OXFORD W/ RING ADAPTER,12,7018280019,69.912,FT3,217.800,KG,3510,,0,PAL,1001142142,111,6/19/2020
0001,ST1,O03-02-B,ST10502OXF,MIXX 2019 OXFORD W/ RING ADAPTER,12,7018280003,69.912,FT3,217.800,KG,3510,,0,PAL,1001142134,111,6/19/2020
0001,ST1,O03-03-A,ST10502OXF,MIXX 2019 OXFORD W/ RING ADAPTER,12,7018280008,69.912,FT3,217.800,KG,3510,,0,PAL,1001142141,111,6/19/2020
0001,ST1,O03-03-B,ST10502OXF,MIXX 2019 OXFORD W/ RING ADAPTER,12,7018280007,69.912,FT3,217.800,KG,3510,,0,PAL,1001142138,111,6/19/2020
0001,ST1,O03-04-A,CF03503ELL,PIPA ELLIS W/BASE&FT&RC,12,7018290013,73.884,FT3,177.600,KG,3510,,0,PAL,1001142936,111,6/19/2020
0001,ST1,O03-04-B,CF03503ELL,PIPA ELLIS W/BASE&FT&RC,12,7018290014,73.884,FT3,177.600,KG,3510,,0,PAL,1001142935,111,6/19/2020
0001,ST1,O04-02-A,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018680034,72.468,FT3,181.200,KG,3510,,0,PAL,1001163828,91,7/8/2020
,ST1,O04-02-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,O04-03-A,ST13411GRN,MIXX NEXT GRANITE W/RING ADAPTER,12,7018970002,61.872,FT3,225.360,KG,3510,,0,PAL,1001182325,76,7/24/2020
0001,ST1,O04-03-B,CF03501GRN,PIPA GRANITE W/BASE,12,7019600007,72.468,FT3,170.400,KG,3510,,0,PAL,1001243208,42,8/27/2020
0001,ST1,O04-04-A,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018620011,72.468,FT3,181.200,KG,3510,,0,PAL,1001188105,70,7/8/2020
0001,ST1,O04-04-B,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018620031,72.468,FT3,181.200,KG,3510,,0,PAL,1001188104,70,7/8/2020
0001,ST1,O05-02-A,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,12,7019410028,66.504,FT3,161.400,KG,3510,,0,PAL,1001222252,50,8/19/2020
0001,ST1,O05-02-B,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,12,7019410008,66.504,FT3,161.400,KG,3510,,0,PAL,1001222187,50,8/19/2020
0001,ST1,O05-03-A,ST10502OXF,MIXX 2019 OXFORD W/ RING ADAPTER,12,7018280004,69.912,FT3,217.800,KG,3510,,0,PAL,1001142132,111,6/19/2020
0001,ST1,O05-03-B,ST10502OXF,MIXX 2019 OXFORD W/ RING ADAPTER,12,7018280010,69.912,FT3,217.800,KG,3510,,0,PAL,1001142130,111,6/19/2020
0001,ST1,O05-04-A,CF03503ELL,PIPA ELLIS W/BASE&FT&RC,12,7018290001,73.884,FT3,177.600,KG,3510,,0,PAL,1001142934,111,6/19/2020
0001,ST1,O05-04-B,TC04512BKA,SENA AIRE PBK W/SHEET,20,7018330029,74.160,FT3,294.400,KG,3510,,0,PAL,1001142912,111,6/19/2020
0001,ST1,O06-02-A,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018470001,72.468,FT3,181.200,KG,3510,,0,PAL,1001155624,99,7/1/2020
0001,ST1,O06-02-B,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018680029,72.468,FT3,181.200,KG,3510,,0,PAL,1001163827,91,7/8/2020
0001,ST1,O06-03-A,AD-08-001,UPPA ADAPTER,110,7018790022,66.330,FT3,30.580,KG,3510,,0,PAL,1001173112,83,7/17/2020
0001,ST1,O06-03-B,CF03501GRN,PIPA GRANITE W/BASE,12,7019600032,72.468,FT3,170.400,KG,3510,,0,PAL,1001243207,42,8/27/2020
0001,ST1,O06-04-A,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018620010,72.468,FT3,181.200,KG,3510,,0,PAL,1001188107,70,7/8/2020
0001,ST1,O06-04-B,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018620029,72.468,FT3,181.200,KG,3510,,0,PAL,1001188106,70,7/8/2020
0001,ST1,O07-02-A,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,12,7019410006,66.504,FT3,161.400,KG,3510,,0,PAL,1001222191,50,8/19/2020
0001,ST1,O07-02-B,CC09200CVR,DEMI GROW BASSINET CAVIAR,14,7018770019,55.412,FT3,102.060,KG,3510,,0,PAL,1001173115,83,7/17/2020
0001,ST1,O07-03-A,ST10502OXF,MIXX 2019 OXFORD W/ RING ADAPTER,10,7016200026,58.260,FT3,181.500,KG,3510,,0,PAL,1001142157,111,4/7/2020
0001,ST1,O07-03-B,CF03501BIR,PIPA BIRCH W/BASE,12,7019540033,72.468,FT3,170.400,KG,3510,,0,PAL,1001241641,43,8/26/2020
,ST1,O07-04-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST1,O07-04-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,O08-02-B,ST12009CVR,TRIV CAVIAR W/AD&RC,12,7020020021,66.528,FT3,186,KG,3510,,0,PAL,1001287697,1,10/7/2020
0001,ST1,O08-03-B,AD-08-001,UPPA ADAPTER,110,7018790023,66.330,FT3,30.580,KG,3510,,0,PAL,1001173113,83,7/17/2020
,ST1,O08-04-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,O09-02-A,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018680028,72.468,FT3,181.200,KG,3510,,0,PAL,1001163824,91,7/8/2020
0001,ST1,O09-02-B,CF03501BIR,PIPA BIRCH W/BASE,12,7019730006,72.468,FT3,170.400,KG,3510,,0,PAL,1001261856,27,9/11/2020
0001,ST1,O09-03-A,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018620035,72.468,FT3,181.200,KG,3510,,0,PAL,1001188157,70,7/8/2020
0001,ST1,O09-03-B,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018620004,72.468,FT3,181.200,KG,3510,,0,PAL,1001188158,70,7/8/2020
,ST1,O09-04-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST1,O09-04-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,O10-02-A,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018470006,72.468,FT3,181.200,KG,3510,,0,PAL,1001155615,99,7/1/2020
0001,ST1,O10-02-B,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018680025,72.468,FT3,181.200,KG,3510,,0,PAL,1001163816,91,7/8/2020
0001,ST1,O10-03-A,CF03501BIR,PIPA BIRCH W/BASE,12,7019730007,72.468,FT3,170.400,KG,3510,,0,PAL,1001261852,27,9/11/2020
0001,ST1,O10-03-B,CF03501BIR,PIPA BIRCH W/BASE,12,7019540022,72.468,FT3,170.400,KG,3510,,0,PAL,1001241638,43,8/26/2020
0001,ST1,O10-04-A,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018620023,72.468,FT3,181.200,KG,3510,,0,PAL,1001188102,70,7/8/2020
0001,ST1,O10-04-B,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018620008,72.468,FT3,181.200,KG,3510,,0,PAL,1001188101,70,7/8/2020
0001,ST1,O11-02-A,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018680010,72.468,FT3,181.200,KG,3510,,0,PAL,1001163823,91,7/8/2020
0001,ST1,O11-02-B,CS05103FRT,RAVA FROST,9,7019930019,63.882,FT3,146.520,KG,3510,,0,PAL,1001275563,13,9/25/2020
0001,ST1,O11-03-A,CS05103FRT,RAVA FROST,7,7019930004,49.686,FT3,113.960,KG,3510,,0,PAL,1001275564,13,9/25/2020
0001,ST1,O11-03-B,ST10502OXF,MIXX 2019 OXFORD W/ RING ADAPTER,12,7018280013,69.912,FT3,217.800,KG,3510,,0,PAL,1001142147,111,6/19/2020
0001,ST1,O11-04-A,CF03501GRN,PIPA GRANITE W/BASE,12,7019680035,72.468,FT3,170.400,KG,3510,,0,PAL,1001259237,29,9/9/2020
0001,ST1,O11-04-B,CF03501BIR,PIPA BIRCH W/BASE,12,7019540032,72.468,FT3,170.400,KG,3510,,0,PAL,1001241640,43,8/26/2020
0001,ST1,O12-02-A,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018470005,72.468,FT3,181.200,KG,3510,,0,PAL,1001155614,99,7/1/2020
0001,ST1,O12-02-B,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018680006,72.468,FT3,181.200,KG,3510,,0,PAL,1001163815,91,7/8/2020
0001,ST1,O12-03-A,CF03501BIR,PIPA BIRCH W/BASE,12,7019540012,72.468,FT3,170.400,KG,3510,,0,PAL,1001241635,43,8/26/2020
0001,ST1,O12-03-B,CF03501BIR,PIPA BIRCH W/BASE,12,7019540031,72.468,FT3,170.400,KG,3510,,0,PAL,1001241639,43,8/26/2020
0001,ST1,O12-04-A,CF03501GRN,PIPA GRANITE W/BASE,12,7019600015,72.468,FT3,170.400,KG,3510,,0,PAL,1001247109,38,8/27/2020
0001,ST1,O12-04-B,CF03501BIR,PIPA BIRCH W/BASE,12,7019730020,72.468,FT3,170.400,KG,3510,,0,PAL,1001261734,27,9/11/2020
0001,ST1,O13-02-A,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7018680009,72.468,FT3,181.200,KG,3510,,0,PAL,1001163822,91,7/8/2020
0001,ST1,O13-02-B,CS05103ROS,RAVA ROSE,9,7019870024,63.882,FT3,146.520,KG,3510,,0,PAL,1001273801,14,9/24/2020
0001,ST1,O13-03-A,ST10502OXF,MIXX 2019 OXFORD W/ RING ADAPTER,12,7018280015,69.912,FT3,217.800,KG,3510,,0,PAL,1001142145,111,6/19/2020
0001,ST1,O13-03-B,ST10502OXF,MIXX 2019 OXFORD W/ RING ADAPTER,12,7018280005,69.912,FT3,217.800,KG,3510,,0,PAL,1001142131,111,6/19/2020
0001,ST1,O13-04-A,CF03501BIR,PIPA BIRCH W/BASE,12,7019730019,72.468,FT3,170.400,KG,3510,,0,PAL,1001261735,27,9/11/2020
0001,ST1,O13-04-B,CS05103FRT,RAVA FROST,9,7019930021,63.882,FT3,146.520,KG,3510,,0,PAL,1001275570,13,9/25/2020
